Site Code,Site Name,Cells,New MBU,Priority,DG Rating,OMO,OMO Host Name,Host ID,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,TDT,T-Fuel,Occurrence ,Total NAR,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th,26th,27th,28th,29th,30th,31st,Fuel Total,MBU,OMO Host Name,Host ID,Type
LLM5926,LLM5926_H_Mohalla Chiraghpura Lalamusa,3,C4-GRT-04,Platinum,,B2S,Enfrashare,EC1-LLM-08113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
GJR0397,GJR0397__Marghazar,4,C4-GRT-04,Elite,30,,,,185.75000000000003,117.74999999999999,110.16666666666666,38.666666666666664,77.16666666666666,144.08333333333331,73.66666666666667,,111.33333333333334,77.33333333333333,38.916666666666664,157.83333333333331,139.58333333333334,,77.75000000000001,138.5,180.75000000000006,128.83333333333331,68,31,,,,,,,,,,,,1897.083333333333,,18,0.9835322627314815,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
SKT4622,SKT4622__uhallahKhuwala,3,C4-SKT-03,Elite,20,,,,,,,,188.25,,,23,,,,,,,,103.00000000000003,,,,,,,,,,,,,,,,314.25,,3,0.9963628472222222,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
GJR3428,GJR3428__GarhiAhmedabad,3,C4-GRT-04,Elite,20,,,,52.250000000000014,53.16666666666667,52.749999999999986,52.250000000000014,107.91666666666667,109.74999999999999,,104.25,54.999999999999986,52.5,106.74999999999999,,331.7499999999999,,51.249999999999986,104.49999999999999,104.75000000000001,,468.33333333333337,,,,,,,,,,,,,1807.1666666666665,,15,0.9790837191358025,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
RUR5259,RUR5259__S_ThathaManak_CMPak41245,3,C4-SKT-03,Platinum,,OMO,CMPak,40850,,99.49999999999997,633.5000000000001,,,505.83333333333326,,360,,,,,,,,,,,,,,,,,,,,,,,,1598.8333333333335,,4,0.9814949845679013,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,CMPak,40850,Macro
GUJ0309,GUJ0309__GhantaGharGUJ,3,C4-GUJ-02,Elite,27,,,,,,66.58333333333334,,143.50000000000003,142.25,117.24999999999999,,43.25000000000001,,,107.25,425.00000000000006,353.75000000000006,,,,,,,,,,,,,,,,,,1398.8333333333335,,8,0.9838097993827161,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
SKG3828,SKG3828__MohallahIsbSKG,3,C4-NRW-05,Platinum,30,,,,,,,,3.166666666666666,,,140.33333333333334,,,,44.08333333333334,,,,,,,381.50000000000006,488.75,,,,,,,,,,,,1057.8333333333335,,5,0.9877565586419753,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
SKT3813,SKT3813__AbdullahTown,3,C4-SKT-03,Elite,20,,,,,,,,,,,,,,,,,,,,422.25,,14,,,,,,,,,,,,,436.25,,2,0.9949508101851852,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
SKG4023,SKG4023__MuhallahSulariah,3,C4-NRW-05,Platinum,20,,,,,,,,4.749999999999999,,,475.99999999999994,405.9166666666665,187.33333333333337,57.249999999999986,,,,,,181.5,127.08333333333336,,208.24999999999997,,,,,,,,,,,,1648.0833333333333,,8,0.980924961419753,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
RUR9493,RUR9493__S_Ghalla_Mandi_QD1595,4,C4-HFZ-06,Elite,,,GLO,,,,,,360.0833333333333,,,,,,,,,,,259,,,317.0833333333333,,,,,,,,,,,,,936.1666666666665,,3,0.9918735532407408,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
GMW9713,GMW9713__Ghumawala,3,C4-HFZ-06,Platinum,9,,,,,6.500000000000001,30.33333333333334,,,208.83333333333337,62.83333333333333,21.75,,,,,,23.75,,,,,,,,,,,,,,,,,,354.00000000000006,,6,0.9959027777777777,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
GUJ9409,GUJ9409__S_Highway staff clny Warid_GJ4220,3,C4-GUJ-02,Platinum,20,,,,,,,,517.3,,5.583333333333334,,,192.75,,,6.166666666666666,6.166666666666667,,,,,124.08333333333334,,,,,,,,,,,,,852.05,,6,0.9901383101851852,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
PMD9689,PMD9689__KobayChak_PT,4,C4-SKT-03,Platinum,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
SKT3200,SKT3200__GaudPur,3,C4-SKT-03,Elite,27,,,,86.25,,,,,,,,,,,,,,,,,,21.75,26.333333333333336,,,,,,,,,,,,134.33333333333334,,3,0.9984452160493826,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
NRW1135,NRW1135__S_Narowal_2_Warid_MDNR5774,3,C4-NRW-05,Platinum,30,,,,,,,1.583333333333333,,,,,,59.349999999999994,73.35,,,,,,18.5,,,,,,,,,,,,,,,152.78333333333333,,4,0.9982316743827161,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
SKT1603,SKT1603__S_Haji Pura_MDSK4180,3,C4-SKT-03,Elite,27,,,,,,407.54999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.54999999999995,,1,0.9952829861111111,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
RUR6158,RUR6158__S_Adda Muna Musa Sargodha Road  warid_MR335303,4,C4-MBD-08,Platinum,30,,,,40.83333333333334,,,,,,4.749999999999999,,,,,,,16,,,,,,,,,,,,,,,,,,61.58333333333334,,3,0.9994654224537036,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-MBD-08,,,Macro
GUJ5519,GUJ5519_H_Nowshera Sansi Rd,3,C4-GUJ-02,Platinum,,B2S,ATL,ATGJW11,1434.3333333333323,1715.1666666666665,2941.866666666667,1995.1333333333323,326.00000000000006,,,,,155.41666666666669,,190.5,185.25,,37.83333333333333,53.16666666666668,161.74999999999997,209.55000000000007,215.5833333333333,28.333333333333332,,,,,,,,,,,,9649.883333333331,,14,0.8883115354938272,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
Guj3351,Guj3351__Muhallahessayan,3,C4-GUJ-02,Elite,27,,,,112.35000000000001,471.8500000000001,16.250000000000004,190.74999999999997,19.833333333333336,58.74999999999999,141.06666666666666,98.93333333333334,23.75,47.25,528.4166666666666,23.25,70.75,35.25,106.4,212.13333333333338,138.25,70.25,118.29999999999998,186.15000000000003,,,,,,,,,,,,2669.933333333334,,20,0.9690979938271604,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
HJW8769,HJW8769__Hajiwala,4,C4-GRT-04,Elite,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,1,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GRT-04,,,Macro
RUR0879,RUR0879__Chaprar,3,C4-SKT-03,Platinum,27,,,,,,,,,,,,,,,54.500000000000014,,,,,,,,,,,,,,,,,,,,54.500000000000014,,1,0.9993692129629629,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
KMK5930,KMK5930__S_DaulatPura Warid_IK1569,3,C4-GUJ-01,Platinum,20,,,,55.24999999999999,36,18.416666666666668,50.91666666666667,49.71666666666666,38.66666666666667,51.666666666666664,25.75,26.166666666666664,48.58333333333333,55.416666666666664,25.833333333333336,25.833333333333336,25.333333333333332,27.083333333333336,25.91666666666667,25.666666666666664,75.49999999999999,78.08333333333334,220.33333333333337,,,,,,,,,,,,986.1333333333334,,20,0.9885864197530865,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
GUJ9733,GUJ9733__SamnabadGuranwala,4,C4-GUJ-02,Elite,30,,,,,,,,,769.5833333333337,,,,,,873.0000000000007,390.9999999999999,,,,759.5499999999998,121.2,,191.24999999999997,,,,,,,,,,,,3105.583333333334,,6,0.9730418113425925,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
MDW5146,MDW5146__S_Model town Warid_MR525364,3,C4-SKT-03,Platinum,,,GLO,,140.16666666666666,,,,222.25,,,611.6666666666669,,,,,,,,,,,,,,,,,,,,,,,,974.0833333333335,,3,0.988725887345679,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-SKT-03,,,Macro
MBN6918,MBN6918__CivilCourtMndiBhudin,3,C4-MBD-08,Elite,20,,,,,,,219.08333333333337,,81,,,,,,,,,,,372.0833333333333,,,,,,,,,,,,,,,672.1666666666667,,3,0.9922202932098766,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-MBD-08,,,Macro
WZB0060,WZB0060__DhonkalRdWazir_B,3,C4-WZD-07,Elite,30,,,,,,,,232.31666666666672,,,100.24999999999997,,,,,,,,,138.49999999999997,81.95000000000002,,,,,,,,,,,,,,553.0166666666668,,4,0.9935993441358025,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,,,Macro
RUR1130,RUR1130__OffloadRUR1968A,3,C4-NRW-05,Elite,27,,,,,,,,,,,,,,,,,401.7333333333332,,,75.33333333333333,,190.5,251.75,,,,,,,,,,,,919.3166666666665,,4,0.9893597608024691,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
RUR4482,RUR4482__FZQadriColony,4,C4-HFZ-06,Elite,30,,,,,,,,,,,,,,38.666666666666664,,,192.99999999999997,,,,,67.66666666666669,,,,,,,,,,,,,299.3333333333333,,3,0.9974016203703704,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-HFZ-06,,,Macro
RUR0650,RUR0650__DhoriaDingaRoad,4,C4-MBD-08,Elite,27,,,,,,,,,,,,,,,,,,,,24.333333333333332,,13.666666666666668,929.6666666666666,,,,,,,,,,,,967.6666666666666,,3,0.9916001157407408,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-MBD-08,,,Macro
KMK5925,KMK5925__S_Mandiala RD-KMK Warid_IK1566,3,C4-GUJ-01,Elite,30,,,,,,,,,,,,,,,,28.83333333333333,,,,,,,,,,,,,,,,,,,28.83333333333333,,1,0.9996662808641975,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-01,,,Macro
RUR0887,RUR0887__Fateh_pur,3,C4-NRW-05,Platinum,,,GLO,,,,,,,,,500.0000000000001,,,,,,,68.00000000000001,,,,,,,,,,,,,,,,,568.0000000000001,,2,0.9934259259259259,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-NRW-05,,,Macro
SMB5436,SMB5436__S_RasoolPura,3,C4-WZD-07,Platinum,,B2S,Enfrashare,EC1-SKT-01513,,,18.75,335.16666666666674,161.15,175.58333333333334,,56.750000000000014,131.08333333333331,38.00000000000001,,,,,,,,,,,,,,,,,,,,,,916.4833333333333,,7,0.9893925540123456,25409.183333333334,27050.466666666664,29322.38333333333,24979.799999999996,28177.56666666666,28696.116666666665,14469.016666666668,17927.96666666667,12216.933333333332,13373.666666666666,17598.149999999998,18424.466666666664,20760.149999999998,11901.583333333334,20600.199999999997,22501.166666666664,21308.53333333333,18479.983333333337,31927.183333333323,32526.84999999999,0,0,0,0,0,0,0,0,0,0,0,0,C4-WZD-07,Enfra,,Macro
GUJ9451,GUJ9451__S_Mubarak shah RD Warid_MDGJ4157,3,C4-GUJ-02,Elite,27,,,,,,,190.25000000000003,615.3000000000001,,,,,,,,,,,,,,,197,,,,,,,,,,,,1002.5500000000001,,3,0.9883964120370371,28046.349999999995,28907.483333333323,29947.399999999994,21038.53333333333,27157.233333333344,36100.56666666668,32910.850000000006,18900.216666666664,16157.333333333336,23390.2,20112.26666666666,17934.683333333334,23331.583333333336,17603.583333333332,15310.583333333336,23890.666666666668,42937.78333333333,28522.01666666667,36515.650000000016,40095.18333333334,0,0,0,0,0,0,0,0,0,0,0,0,C4-GUJ-02,,,Macro
