SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,DG site,2026-08-01 00:00:00,2026-08-02 00:00:00,2026-08-03 00:00:00,2026-08-04 00:00:00,2026-08-05 00:00:00,2026-08-06 00:00:00,2026-08-07 00:00:00,2026-08-08 00:00:00,2026-08-09 00:00:00,2026-08-10 00:00:00,2026-08-11 00:00:00,2026-08-12 00:00:00,2026-08-13 00:00:00,2026-08-14 00:00:00,2026-08-15 00:00:00,2026-08-16 00:00:00,2026-08-17 00:00:00,2026-08-18 00:00:00,2026-08-19 00:00:00,2026-08-20 00:00:00,2026-08-21 00:00:00,2026-08-22 00:00:00,2026-08-23 00:00:00,2026-08-24 00:00:00,2026-08-25 00:00:00,2026-08-26 00:00:00,2026-08-27 00:00:00,2026-08-28 00:00:00,2026-08-29 00:00:00,2026-08-30 00:00:00,2026-08-31 00:00:00,Frequency,4G NAR
RUR9039,RUR9039__S_CitiHousingSociety,6,2G+4G+L9,Gold,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,99.971064814814,99.241898148148,100,100,100,100,99.612268518518,,,,,,,,,,,,3,99.941261574074
RUR5756,RUR5756__S_Aroop,18,2G/3G/LTE,Gold,Macro,OMO,C4-GUJ-01,Jazz Guest/UFONE Host,UFONE,Non DG Site,7.638888888888,39.49749228395,86.973379629629,100,87.289416152263,100,92.501607510288,100,100,100,100,100,100,100,96.218171296296,93.664158950617,97.404835390946,95.088734567901,97.355967078189,84.295910493827,,,,,,,,,,,,11,88.8964281121397
SLM3940,SLM3940__S_PindiRawan,9,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-MBD-08,Jazz Host/TELENOR Guest,DEODAR,Non DG Site,100,100,100,100,100,100,94.40586419753,100,100,100,100,100,100,96.132330246913,93.123070987654,100,97.347608024691,100,100,100,,,,,,,,,,,,4,99.0504436728394
GUJ9435,GUJ9435__S_khialiWarid_MDGJ4635,18,2G/3G/LTE,Elite,Macro,OMO,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,98.903356481481,93.824266975308,100,100,100,100,99.999678497942,100,,,,,,,,,,,,3,99.63636509773656
DSK5669,DSK5669_H_Gaga Daska Sialkot,6,2G/LTE,Elite,Macro,B2S,C4-WZD-07,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.550347222222,100,100,,,,,,,,,,,,1,99.9275173611111
KMK4008,KMK4008__P_salamatPura,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,78.830054012345,92.539544753086,80.430169753086,85.005787037037,100,100,99.369212962963,100,100,100,97.457561728395,100,98.861882716049,100,100,100,100,100,100,100,,,,,,,,,,,,7,96.62471064814805
RUR0468,RUR0468__S_SalehPur,12,2G/3G/LTE,Platinum,Macro,OMO,C4-GUJ-01,Jazz Guest/UFONE Host,UFONE,Non DG Site,100,100,100,100,100,100,100,100,100,99.422743055555,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.97113715277774
RUR5666,RUR5666_H_Ghalotian Khurd Sialkot,6,2G/LTE,Platinum,Macro,B2S,C4-WZD-07,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR9428,RUR9428__S_Butala Warid_MDGJ4493,6,2G/LTE,Gold,Macro,OMO,C4-GUJ-01,Jazz Guest/UFONE Host,UFONE,Non DG Site,100,100,100,100,100,99.982638888888,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.9991319444444
RUR0907,RUR0907__S_Sathiyala,6,2G/LTE,Diamond,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,89.140625,100,100,86.727430555555,100,100,100,89.632523148148,100,100,89.82349537037,100,,,,,,,,,,,,4,97.76620370370365
RUR6532,RUR6532__S_Chella,6,2G/LTE,Diamond,Macro,B2S,C4-SKT-03,ATL,ATL,Non DG Site,100,100,100,100,100,99.834104938271,100,100,100,100,100,100,100,100,100,100,94.839891975308,100,100,100,,,,,,,,,,,,2,99.73369984567896
GUJ9420,GUJ9420__S_Moh Pondawala Warid_GJ4729,12,2G/3G/LTE,Platinum,Macro,OMO,C4-GUJ-01,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,97.469135802469,73.981963734567,87.529417438271,93.074845679012,100,59.559220679012,99.649884259259,89.597800925925,100,100,100,100,100,100,100,100,100,100,93.892264660493,100,,,,,,,,,,,,8,94.73772665895041
RUR6554,RUR6554__S_RehmetMarriageHallUgoki,6,2G/LTE,Platinum,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,96.828703703703,100,100,100,100,100,100,100,95.466820987654,100,100,100,99.509066358024,100,100,100,,,,,,,,,,,,3,99.59022955246905
DSK1138,DSK1138__P_Offload DSK0321C,18,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,Jazz Host/TELENOR+CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,96.154513888888,100,100,100,100,100,100,,,,,,,,,,,,1,99.8077256944444
GUJ1188,GUJ1188__S_OppOfficerColony,9,2G/3G/LTE,Platinum,Macro,OMO,C4-GUJ-02,Jazz Guest/UFONE Host,UFONE,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.999356995884,100,,,,,,,,,,,,1,99.9999678497942
GUJ5105,GUJ5105__S_Jamal Market Warid_MDGJ4151,27,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,90,87.382330246913,95.523533950617,89.456404320987,94.473572530864,63.139660493827,97.726080246913,100,100,100,78.209876543209,100,77.837770061728,99.373263888888,65.80999228395,100,100,100,99.998649691358,98.724729938271,,,,,,,,,,,,13,91.88279320987624
GUJ6386,GUJ6386__S_FazalTown,9,2G/LTE,Elite,Macro,B2S,C4-GUJ-02,E.Co,E.CO,Non DG Site,100,100,100,100,100,93.819444444444,100,100,100,93.933256172839,100,100,93.337191358024,100,100,100,93.059413580246,100,100,83.192515432098,,,,,,,,,,,,5,97.86709104938255
GUJ3616,GUJ3616__P_Dhullay,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-GUJ-02,Jazz Host/UFONE Guest,DEODAR,Non DG Site,93.850308641975,70.079089506172,88.003472222222,97.199074074074,90.589313271604,99.702932098765,99.209104938271,89.85580632716,89.613233024691,100,99.597318672839,100,100,100,100,100,100,100,99.996624228395,100,,,,,,,,,,,,11,95.8848138503084
BPW9697,BPW9697__S_Baga Chowk_Sahuwal_MDSK1584,9,2G/3G/LTE,Platinum,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.940200617283,99.904835390946,99.894547325102,99.904835390946,99.881687242798,99.833461934156,99.881687242798,99.895833333333,99.891975308642,99.955632716049,99.906764403292,99.846965020576,99.956918724279,99.900977366255,99.657278806584,99.83024691358,86.614583333333,99.852752057613,99.803883744856,99.876543209876,,,,,,,,,,,,20,99.21158050411483
DSK5986,DSK5986__S_Moh Rajputan Warid_DK5527,18,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,100,100,89.936985596707,100,96.646412037037,100,100,100,75.450424382716,100,100,100,100,100,100,84.639596193415,100,99.53382201646,100,100,,,,,,,,,,,,5,97.31036201131674
SKT3352,SKT3352__P_SublimeChowk,18,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-SKT-03,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.921167695473,96.943158436214,100,,,,,,,,,,,,2,99.74321630658434
GUJ5483,GUJ5483__S_GhulamMuhammadTown_CMPAK5607,18,2G/LTE,Platinum,Macro,OMO,C4-GUJ-02,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,98.097672325102,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.134645061728,100,,,,,,,,,,,,2,99.5616158693415
GUJ9444,GUJ9444__S_Prince Rd Warid_MDGJ1837,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,Jazz Host/TELENOR Guest,DEODAR,DG site,100,90.587384259259,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.993730709876,100,,,,,,,,,,,,2,99.52905574845676
DDL4094,DDL4094__S_GhogalPur,18,2G/3G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,96.795267489711,100,95.615676440329,98.315329218107,100,93.936471193415,98.911715534979,96.110789609053,95.664866255144,79.342849794238,100,99.415830761316,82.137988683127,93.073559670781,99.609696502057,96.035236625514,87.408693415637,,,,,,,,,,,,14,95.6186985596704
SDK8856,SDK8856__H_Raja,18,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,99.293981481481,100,100,100,100,100,100,100,99.570794753086,100,100,91.778227880658,100,100,100,100,100,100,100,,,,,,,,,,,,3,99.53215020576127
DSK9945,DSK9945__P_Gulistan_Colony,9,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,100,100,100,93.475437242798,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.67377186213989
RUR3107,RUR3107__H_ThakarkayWarraich,9,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
HJN1205,HJN1205__S_Hujan M3_CMPAK_7058,9,2G/3G/LTE,Bronze,Macro,OMO,C4-HFZ-06,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,99.594907407407,100,100,100,100,100,100,,,,,,,,,,,,1,99.97974537037035
RUR3508,RUR3508__S_DNGShahana,6,2G/3G/LTE,Gold,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR6578,RUR6578__S_Gadgore,9,2G/LTE,Platinum,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,98.875385802469,100,100,100,100,100,99.496527777777,84.836033950617,100,,,,,,,,,,,,3,99.16039737654316
DDL9710,DDL9710__H_Sunari_Khurd_Dhadyal,9,2G/3G/LTE,Gold,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
DDL3415,DDL3415__S_KaryalMore,9,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,95.599922839506,100,100,100,100,100,100,89.271476337448,95.216049382716,100,100,100,93.259387860082,100,92.686471193415,100,,,,,,,,,,,,5,98.30166538065833
PND1614,PND1614__P_Aqqal_walaWarid_PB1542,12,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.427951388888,100,100,100,,,,,,,,,,,,1,99.8213975694444
RUR4664,RUR4664__H_GUJDhodhapind,6,2G/LTE,Bronze,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.998070987654,100,,,,,,,,,,,,1,99.99990354938271
RUR0372,RUR0372__H_KotlyLouian,12,2G/3G/LTE,Platinum,Macro,DG Prime,C4-SKT-03,JAZZ,DEODAR,DG site,83.782793209876,100,100,100,97.540509259259,99.820601851851,99.999035493827,88.694058641975,100,90.773533950617,99.115065586419,100,94.411168981481,87.041859567901,94.972029320987,85.172164351851,100,100,100,90.047743055555,,,,,,,,,,,,12,95.56852816357996
GML9904,GML9904__H_ReebaKalan,9,2G/3G/LTE,Diamond,Macro,Standby,C4-NRW-05,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.989711934156,99.990354938271,92.654320987654,100,100,99.947273662551,99.160236625514,93.996913580246,100,96.316229423868,100,99.647633744856,99.934413580246,100,99.204603909465,100,99.653420781893,98.589891975308,95.513760288065,94.681712962963,,,,,,,,,,,,14,98.4640239197528
GUJ1644,GUJ1644__P_SarfarazColony_WP,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-GUJ-01,JAZZ,DEODAR,Non DG Site,100,100,100,100,91.466531635802,100,100,100,100,100,100,100,100,100,100,100,88.11680169753,98.653067129629,99.99324845679,97.117573302469,,,,,,,,,,,,5,98.767361111111
RUR5719,RUR5719_H_USF_USLK016_Ikhlas Pur Narowal,15,2G/LTE,Elite,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
RUR6564,RUR6564__S_Bilola,9,2G/LTE,Platinum,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,23.258101851851,22.431841563786,23.989840534979,23.805941358024,22.400977366255,25.42824074074,51.311085390946,99.997427983539,100,100,100,100,96.170910493827,100,100,100,100,100,100,100,,,,,,,,,,,,9,74.43971836419735
GUJ9451,GUJ9451__S_Mubarak shah RD Warid_MDGJ4157,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,100,100,94.336419753086,84.025077160493,100,100,100,100,100,99.470293209876,100,100,100,100,100,100,100,99.998842592592,95.373070987654,,,,,,,,,,,,5,98.66018518518504
SKG3770,SKG3770__P_MuslimTown_Shakr,18,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.935378086419,99.986818415637,99.988425925925,83.139146090535,79.629629629629,99.977173353909,99.799704218107,96.463477366255,95.233088991769,99.941486625514,93.315329218107,100,100,99.99453446502,88.215342078189,99.989390432098,100,98.372878086419,100,100,,,,,,,,,,,,15,96.6990901491766
DDL9708,DDL9708__S_Hurr_Kalan_Dhadgal,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,98.537808641975,100,100,100,98.675733024691,98.563850308642,98.55324074074,100,100,99.710648148148,99.524016203703,99.845679012345,99.854359567901,99.696180555555,98.955439814814,,,,,,,,,,,,10,99.59584780092571
HFZ9403,HFZ9403__S_Alipur RdWarid_HF4172,18,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,100,99.219071502057,100,100,100,100,100,100,89.14191100823,100,100,100,100,100,100,,,,,,,,,,,,2,99.41804912551434
RGA9706,RGA9706__S_Sadu_Goraya,9,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,89.994212962963,100,100,100,89.956918724279,100,100,100,100,100,100,100,100,100,95.527263374485,100,,,,,,,,,,,,3,98.77391975308636
RUR5880,RUR5880_H_Paropi Arayian Sialkot,6,2G/LTE,Gold,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,99.673032407407,100,100,100,88.588927469135,95.11574074074,97.53086419753,100,100,100,,,,,,,,,,,,4,99.04542824074059
HWY5970,HWY5970_H_Qila Ram Kaur Hafizabad,6,2G/LTE,Gold,Macro,B2S,C4-HFZ-06,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.230324074074,100,,,,,,,,,,,,1,99.9615162037037
RUR8156,RUR8156__S_Koreki,12,2G/3G/LTE,Diamond,Macro,Deodar CP Prime,C4-GUJ-01,JAZZ,DEODAR,Non DG Site,100,100,100,96.69174382716,100,100,100,100,98.3203125,100,82.533757716049,90.198688271604,95.329378858024,100,100,100,100,100,75.077160493827,100,,,,,,,,,,,,6,96.9075520833332
AMN3902,AMN3902__S_GUJAimnabadCity,18,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,100,100,100,100,96.314943415637,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.81574717078186
RUR0719,RUR0719__S_Qadirabad_colony,6,2G/LTE,Diamond,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
GUJ3089,GUJ3089__S_Satellitetown,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,Jazz Host/TELENOR Guest,DEODAR,DG site,100,96.180555555555,98.147665895061,100,100,100,99.33449074074,100,100,97.776331018518,100,94.750675154321,100,100,84.911747685185,82.912326388888,100,80.739776234567,89.918981481481,83.713831018518,,,,,,,,,,,,10,95.4193190586417
NVK6925,NVK6925__S_MattoBaikayRd,9,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,0,100
KMK4469,KMK4469__P_AlilHospitalGTRd,9,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-GUJ-01,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,100,100,100,97.645961934156,53.105709876543,100,100,99.973636831275,99.60262345679,100,81.028163580246,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,5,96.56780478395049
GUJ6549,GUJ6549__S_KotliRustam,9,2G/LTE,Diamond,Macro,B2S,C4-GUJ-02,Enfrashare,Enfrashare,Non DG Site,100,100,100,100,100,56.045524691358,100,100,100,100,100,100,100,100,100,100,100,100,99.999356995884,100,,,,,,,,,,,,2,97.8022440843621
GUJ6948,GUJ6948__P_Jandialabagh,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,Jazz Host/UFONE Guest,DEODAR,DG site,98.363715277777,91.676793981481,100,100,100,100,100,100,100,95.967399691358,95.70167824074,100,100,100,100,75,15.074749228395,44.990354938271,39.891975308642,33.301504629629,,,,,,,,,,,,9,84.49840856481464
RUR8824,RUR8824__P_LadhaWalaGUJ,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,83.993537808642,89.929108796296,93.732638888888,94.879918981481,79.806134259259,98.783275462963,100,100,100,100,100,100,100,100,100,100,100,100,99.279031635802,100,,,,,,,,,,,,7,97.02018229166654
SKT9948,SKT9948__H_Barhat,19,2G/3G/LTE,Elite,Macro,Standby,C4-SKT-03,Jazz Host/UFONE Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,99.370735867446,100,100,100,80.822063840155,92.603557504873,96.110501949317,98.671722709551,97.991288986354,100,,,,,,,,,,,,6,98.27849354288479
GUJ1467,GUJ1467__S_GardenTownGUJ,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.997106481481,100,100,100,100,100,99.687017746913,100,99.989872685185,100,100,100,100,99.994695216049,95.339023919753,91.779031635802,96.498360339506,90.197723765432,97.057773919753,81.332465277777,,,,,,,,,,,,10,97.59365354938257
GUJ9809,GUJ9809__S_PeopleColonyS2,9,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,Jazz Host/CM-PAK Guest,DEODAR,DG site,91.170910493827,91.049382716049,87.008744855967,91.190843621399,91.004372427983,90.89570473251,90.975437242798,91.129115226337,90.91049382716,90.903420781893,90.374228395061,95.275848765432,100,100,100,100,100,100,100,100,,,,,,,,,,,,12,94.5944251543208
TMK8993,TMK8993__S_BhattiBhango,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GUJ-01,Jazz Host/CM-PAK Guest,DEODAR,DG site,88.160365226337,95.332433127572,99.045781893004,98.997556584362,99.004629629629,99.266975308642,95.070730452674,98.343621399177,99.077932098765,98.244598765432,97.929526748971,98.228523662551,99.144161522633,98.940972222222,99.169881687242,98.840663580246,98.883101851851,97.232510288065,98.832304526749,91.40882201646,,,,,,,,,,,,20,97.45775462962918
GUJ3346,GUJ3346__S_KachaFatomand,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,99.775752314814,100,100,99.790219907407,100,99.788773148148,100,100,99.578510802469,100,95.46730324074,99.793113425925,99.789255401234,100,100,99.57561728395,99.576581790123,96.469907407407,99.993730709876,99.801793981481,,,,,,,,,,,,12,99.47002797067869
GUJ5469,GUJ5469__S_Jagna,9,2G/3G/LTE,Elite,Macro,B2S,C4-GUJ-01,Enfrashare,Enfrashare,Non DG Site,100,98.858024691358,99.98649691358,100,100,99.88811728395,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,3,99.9366319444444
GUJ0410,GUJ0410__S_SheranwalaBagh,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,JAZZ,DEODAR,DG site,100,100,100,100,95.722415123456,95.543981481481,100,100,100,100,100,100,96.54899691358,100,100,100,100,100,99.997106481481,93.89949845679,,,,,,,,,,,,5,99.0855999228394
RUR5648,RUR5648__S_Dogranwala,6,2G/LTE,Diamond,Macro,B2S,C4-WZD-07,Enfrashare,Enfrashare,Non DG Site,92.601273148148,97.100694444444,92.68711419753,100,95.101273148148,91.339699074074,95.263310185185,95.109953703703,90.868055555555,91.012731481481,94.071180555555,94.597800925925,94.166666666666,92.699652777777,97.94849537037,97.502893518518,62.523148148148,94.496527777777,95.112847222222,76.817129629629,,,,,,,,,,,,19,92.05102237654273
SKT3422,Skt3422__S_Hammad_Arcade,12,2G/3G/LTE,Platinum,Macro,Standby,C4-SKT-03,JAZZ,DEODAR,DG site,100,100,100,92.819251543209,100,100,100,100,100,100,90.040991512345,100,100,92.816358024691,100,100,100,100,99.997299382716,100,,,,,,,,,,,,4,98.78369502314806
SKT5523,SKT5523__S_GreenWoodStLatefabad,12,2G/3G/LTE,Platinum,Macro,B2S,C4-SKT-03,Enfrashare,Enfrashare,Non DG Site,98.145254629629,100,100,93.781828703703,92.251157407407,100,100,91.759259259259,100,100,99.947916666666,100,86.741898148148,100,100,100,100,100,90.666473765432,100,,,,,,,,,,,,7,97.66468942901221
GUJ0081,GUJ0081__P_MetalWorks,18,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,95.238095238095,95.238095238095,95.238095238095,95.238095238095,95.238095238095,87.408785273368,95.238095238095,97.068727954144,100,100,100,100,100,100,100,100,100,100,99.998622134038,100,,,,,,,,,,,,9,97.795235339506
RUR6085,RUR6085__S_KAPORWALI_ADAWarid_MDSK1890,12,2G/3G/LTE,Elite,Macro,Deodar CP Prime,C4-SKT-03,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,100,100,100,100,100,100,100,91.18393132716,100,100,86.384548611111,95.842978395061,100,99.533661265432,100,100,100,100,93.520447530864,100,,,,,,,,,,,,5,98.32327835648141
RUR9170,RUR9170__S_RorasVillage,9,2G/3G/LTE,Platinum,Macro,Standby,C4-WZD-07,Jazz Host/TELENOR+UFONE Guest,DEODAR,DG site,100,100,100,100,100,100,100,100,100,100,83.260030864197,100,100,94.222608024691,100,100,100,100,100,100,,,,,,,,,,,,2,98.8741319444444
SKK4727,SKK4727__P_KKDSukhikirailwayrd,12,2G/3G/LTE,Hub,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,100,100,100,100,100,90.18856095679,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.50942804783949
GUJ9730,GUJ9730__P_MozaMaufiwalaGujnwla,16,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-01,Jazz Host/CM-PAK Guest,DEODAR,DG site,100,100,100,100,100,99.585503472222,100,100,100,91.098090277777,100,100,100,100,100,100,99.214771412037,100,99.991319444444,97.204499421296,,,,,,,,,,,,5,99.3547092013888
GUJ9463,GUJ9463__S_Canal Pasrur Rd Warid_MDGJ3790,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GUJ-01,Jazz Host/TELENOR Guest,DEODAR,DG site,93.986304012345,100,100,67.787905092592,58.300540123456,68.22868441358,69.262152777777,75.020736882716,90.171682098765,83.618827160493,100,100,100,100,100,100,94.511959876543,76.034915123456,71.538387345679,92.397762345679,,,,,,,,,,,,12,87.04299286265405
RUR5006,RUR5006__S_Dera Mutwan Warid_MR1N3555,6,2G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,99.695216049382,100,100,96.310763888888,85.065586419753,100,100,100,100,100,100,99.658564814814,99.343171296296,,,,,,,,,,,,5,99.00366512345667
KTN1216,KTN1216__S_KTN9622B_Offload,9,2G/3G/LTE,Gold,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,94.004629629629,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.70023148148145
TKW9895,TKW9895__S_kotAsadUllah,9,2G/3G/LTE,Gold,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,100,100,94.281764403292,100,100,100,100,77.26015946502,95.860339506172,100,100,100,100,100,100,100,100,100,98.654835390946,,,,,,,,,,,,4,98.30285493827151
GUJ9447,GUJ9447__S_Hafizabad Rd Warid_MDGJ4164,12,2G/3G/LTE,Hub,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,100,100,100,100,98.306327160493,100,100,100,100,100,100,100,100,100,100,100,100,97.434413580246,97.200520833333,,,,,,,,,,,,3,99.6470630787036
RUR1069,RUR1069__S_KalyanPur,9,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.169881687242,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.706790123456,89.926054526749,,,,,,,,,,,,3,99.44013631687235
GUJ3816,GUJ3816__P_Mohallah_Shaheenabad,16,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,Jazz Host/CM-PAK+UFONE Guest,DEODAR,DG site,84.228515625,93.75,85.70240162037,70.094762731481,100,99.690393518518,94.482060185185,100,100,93.75,88.811487268518,99.850983796296,89.171006944444,100,100,92.080439814814,99.70558449074,96.939742476851,99.993489583333,93.861400462963,,,,,,,,,,,,15,94.10561342592567
GUJ3355,Guj3355__S_MuhallahChahaSarfan,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GUJ-02,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.256044238683,98.56802983539,94.437371399177,91.296296296296,97.457561728395,99.16216563786,94.232253086419,97.783564814814,96.233924897119,99.596193415637,99.388503086419,97.948816872428,97.402263374485,99.085005144032,97.928883744856,99.460519547325,98.765432098765,91.033950617283,97.253729423868,99.139660493827,,,,,,,,,,,,20,97.2715084876539
RUR4978,RUR4978__H_STRAddaKotliBawa,6,2G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,100,100,100,100,100,100,100,92.364004629629,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,1,99.61820023148145
